STATION,LINENAME,DATE,HOUR,ENTRIES,EXITS,CROWD_LEVEL
R18,R,07/05/2025,14,484,368,3
R18,R,07/05/2025,15,463,396,3
R18,R,07/05/2025,16,542,393,3
R18,R,07/05/2025,17,458,830,3
R18,R,07/05/2025,18,474,768,3
R18,R,07/05/2025,19,451,786,3
R18,R,07/05/2025,20,173,92,3
R18,R,07/05/2025,21,111,155,3
R18,R,07/05/2025,22,157,131,5
R18,R,07/05/2025,23,113,104,2
R18,R,07/06/2025,0,128,166,3
R18,R,07/06/2025,1,111,89,2
R18,R,07/06/2025,2,193,130,3
R18,R,07/06/2025,3,181,104,3
R18,R,07/06/2025,4,110,93,4
R18,R,07/06/2025,5,206,89,3
R18,R,07/06/2025,6,187,155,3
R18,R,07/06/2025,7,764,485,5
R18,R,07/06/2025,8,800,467,3
R18,R,07/06/2025,9,834,454,3
R18,R,07/06/2025,10,543,433,3
R18,R,07/06/2025,11,466,370,3
R18,R,07/06/2025,12,466,384,3
R18,R,07/06/2025,13,502,426,3
R18,R,07/06/2025,14,497,396,3
R18,R,07/06/2025,15,498,419,3
R18,R,07/06/2025,16,524,379,3
R18,R,07/06/2025,17,501,830,3
R18,R,07/06/2025,18,525,806,4
R18,R,07/06/2025,19,440,827,3
R18,R,07/06/2025,20,194,126,3
R18,R,07/06/2025,21,131,134,3
R18,R,07/06/2025,22,153,120,3
R18,R,07/06/2025,23,174,129,2
R18,R,07/07/2025,0,147,103,3
R18,R,07/07/2025,1,125,143,3
R18,R,07/07/2025,2,210,112,3
R18,R,07/07/2025,3,209,149,3
R18,R,07/07/2025,4,159,147,3
R18,R,07/07/2025,5,175,146,3
R18,R,07/07/2025,6,148,109,3
R18,R,07/07/2025,7,755,469,3
R18,R,07/07/2025,8,847,512,4
R18,R,07/07/2025,9,790,442,5
R18,R,07/07/2025,10,460,411,4
R18,R,07/07/2025,11,463,390,3
R18,R,07/07/2025,12,478,423,4
R18,R,07/07/2025,13,499,384,3
R18,R,07/07/2025,14,474,421,3
R18,R,07/07/2025,15,465,433,3
R18,R,07/07/2025,16,450,406,3
R18,R,07/07/2025,17,459,827,5
R18,R,07/07/2025,18,525,808,4
R18,R,07/07/2025,19,476,789,2
R18,R,07/07/2025,20,162,97,4
R18,R,07/07/2025,21,159,155,3
R18,R,07/07/2025,22,175,140,3
R18,R,07/07/2025,23,162,149,3
R18,R,07/08/2025,0,208,110,5
R18,R,07/08/2025,1,153,133,2
R18,R,07/08/2025,2,151,167,3
R18,R,07/08/2025,3,187,107,3
R18,R,07/08/2025,4,133,158,3
R18,R,07/08/2025,5,172,162,3
R18,R,07/08/2025,6,121,101,4
R18,R,07/08/2025,7,842,504,4
R18,R,07/08/2025,8,794,492,4
R18,R,07/08/2025,9,782,463,4
R18,R,07/08/2025,10,496,361,3
R18,R,07/08/2025,11,461,398,3
R18,R,07/08/2025,12,485,412,2
R18,R,07/08/2025,13,543,377,3
R18,R,07/08/2025,14,464,404,5
R18,R,07/08/2025,15,475,421,3
R18,R,07/08/2025,16,494,426,2
R18,R,07/08/2025,17,472,799,3
R18,R,07/08/2025,18,527,798,4
R18,R,07/08/2025,19,452,832,3
R18,R,07/08/2025,20,175,91,3
R18,R,07/08/2025,21,149,124,3
R18,R,07/08/2025,22,194,158,3
R18,R,07/08/2025,23,126,99,2
R18,R,07/09/2025,0,124,114,2
R18,R,07/09/2025,1,135,90,2
R18,R,07/09/2025,2,133,138,3
R18,R,07/09/2025,3,179,143,3
R18,R,07/09/2025,4,168,160,3
R18,R,07/09/2025,5,208,106,2
R18,R,07/09/2025,6,136,97,2
R18,R,07/09/2025,7,787,484,3
R18,R,07/09/2025,8,804,490,3
R18,R,07/09/2025,9,847,440,3
R18,R,07/09/2025,10,515,412,3
R18,R,07/09/2025,11,544,408,3
R18,R,07/09/2025,12,495,436,3
R18,R,07/09/2025,13,482,388,4
R18,R,07/09/2025,14,456,438,3
R18,R,07/09/2025,15,535,395,5
R18,R,07/09/2025,16,476,422,3
R18,R,07/09/2025,17,506,819,4
R18,R,07/09/2025,18,487,829,3
R18,R,07/09/2025,19,522,792,4
R18,R,07/09/2025,20,164,146,4
R18,R,07/09/2025,21,159,128,3
R18,R,07/09/2025,22,193,148,3
R18,R,07/09/2025,23,193,137,3
R18,R,07/10/2025,0,115,143,3
R18,R,07/10/2025,1,200,168,3
R18,R,07/10/2025,2,134,140,5
R18,R,07/10/2025,3,161,111,3
R18,R,07/10/2025,4,124,122,3
R18,R,07/10/2025,5,182,94,3
R18,R,07/10/2025,6,136,104,3
R18,R,07/10/2025,7,814,477,3
R18,R,07/10/2025,8,770,486,5
R18,R,07/10/2025,9,840,460,4
R18,R,07/10/2025,10,509,375,3
R18,R,07/10/2025,11,475,426,3
R18,R,07/10/2025,12,472,393,3
R18,R,07/10/2025,13,530,384,3
R18,R,07/10/2025,14,526,422,3
R18,R,07/10/2025,15,496,407,3
R18,R,07/10/2025,16,550,423,4
R18,R,07/10/2025,17,484,789,3
R18,R,07/10/2025,18,510,767,3
R18,R,07/10/2025,19,495,767,3
R18,R,07/10/2025,20,161,91,3
R18,R,07/10/2025,21,114,88,2
R18,R,07/10/2025,22,125,105,2
R18,R,07/10/2025,23,174,135,3
R18,R,07/11/2025,0,188,109,3
R18,R,07/11/2025,1,162,121,3
R18,R,07/11/2025,2,201,94,3
R18,R,07/11/2025,3,117,162,3
R18,R,07/11/2025,4,176,133,3
R18,R,07/11/2025,5,147,88,2
R18,R,07/11/2025,6,143,149,3
R18,R,07/11/2025,7,755,509,3
R18,R,07/11/2025,8,846,488,4
R18,R,07/11/2025,9,804,480,3
R18,R,07/11/2025,10,542,370,2
R18,R,07/11/2025,11,457,392,3
R18,R,07/11/2025,12,540,434,3
R18,R,07/11/2025,13,509,406,3
R18,R,07/11/2025,14,466,427,3
R18,R,07/11/2025,15,504,394,3
R18,R,07/11/2025,16,532,433,3
R18,R,07/11/2025,17,517,793,5
R18,R,07/11/2025,18,517,776,3
R18,R,07/11/2025,19,449,776,3
R18,R,07/11/2025,20,149,132,4
R18,R,07/11/2025,21,156,116,2
R18,R,07/11/2025,22,118,126,4
R18,R,07/11/2025,23,124,137,4
R18,R,07/12/2025,0,133,103,3
R18,R,07/12/2025,1,116,155,3
R18,R,07/12/2025,2,169,160,4
R18,R,07/12/2025,3,113,163,3
R18,R,07/12/2025,4,132,149,3
R18,R,07/12/2025,5,110,97,2
R18,R,07/12/2025,6,200,128,3
R18,R,07/12/2025,7,843,481,5
R18,R,07/12/2025,8,838,440,3
R18,R,07/12/2025,9,833,498,5
R18,R,07/12/2025,10,461,429,3
R18,R,07/12/2025,11,534,383,3
R18,R,07/12/2025,12,453,403,3
R18,R,07/12/2025,13,517,381,3
R18,R,07/12/2025,14,527,397,3
R18,R,07/12/2025,15,513,399,3
R18,R,07/12/2025,16,513,436,3
R18,R,07/12/2025,17,439,811,3
R18,R,07/12/2025,18,445,800,3
R18,R,07/12/2025,19,445,789,3
R18,R,07/12/2025,20,207,96,3
R18,R,07/12/2025,21,160,106,3
R18,R,07/12/2025,22,135,118,3
R18,R,07/12/2025,23,112,145,4
R18,R,07/13/2025,0,174,124,3
R18,R,07/13/2025,1,190,144,3
R18,R,07/13/2025,2,126,161,3
R18,R,07/13/2025,3,116,150,3
R18,R,07/13/2025,4,113,139,3
R18,R,07/13/2025,5,198,151,5
R18,R,07/13/2025,6,169,112,4
R18,R,07/13/2025,7,790,440,3
R18,R,07/13/2025,8,798,486,3
R18,R,07/13/2025,9,850,512,5
R18,R,07/13/2025,10,517,440,3
R18,R,07/13/2025,11,506,398,3
R18,R,07/13/2025,12,462,382,3
R18,R,07/13/2025,13,456,404,2
R18,R,07/13/2025,14,465,423,3
R18,R,07/13/2025,15,550,402,3
R18,R,07/13/2025,16,492,362,3
R18,R,07/13/2025,17,447,771,3
R18,R,07/13/2025,18,529,767,3
R18,R,07/13/2025,19,501,831,4
R18,R,07/13/2025,20,173,114,2
R18,R,07/13/2025,21,142,147,2
R18,R,07/13/2025,22,196,160,4
R18,R,07/13/2025,23,188,93,3
R18,R,07/14/2025,0,158,107,3
R18,R,07/14/2025,1,146,144,3
R18,R,07/14/2025,2,192,139,3
R18,R,07/14/2025,3,123,97,2
R18,R,07/14/2025,4,125,122,2
R18,R,07/14/2025,5,202,122,3
R18,R,07/14/2025,6,171,162,3
R18,R,07/14/2025,7,799,475,5
R18,R,07/14/2025,8,850,515,4
R18,R,07/14/2025,9,773,446,3
R18,R,07/14/2025,10,516,364,3
R18,R,07/14/2025,11,465,386,3
R18,R,07/14/2025,12,476,405,3
R18,R,07/14/2025,13,539,362,3
R18,R,07/14/2025,14,527,428,3
R18,R,07/14/2025,15,548,361,3
R18,R,07/14/2025,16,525,432,3
R18,R,07/14/2025,17,492,785,3
R18,R,07/14/2025,18,478,806,3
R18,R,07/14/2025,19,461,776,3
R18,R,07/14/2025,20,142,114,2
R18,R,07/14/2025,21,195,109,3
R18,R,07/14/2025,22,200,141,3
R18,R,07/14/2025,23,171,89,5
R18,R,07/15/2025,0,133,128,3
R18,R,07/15/2025,1,155,154,3
R18,R,07/15/2025,2,163,118,3
R18,R,07/15/2025,3,170,158,3
R18,R,07/15/2025,4,202,92,3
R18,R,07/15/2025,5,195,100,3
R18,R,07/15/2025,6,131,166,3
R18,R,07/15/2025,7,821,460,3
R18,R,07/15/2025,8,831,478,4
R18,R,07/15/2025,9,783,469,3
R18,R,07/15/2025,10,541,363,2
R18,R,07/15/2025,11,515,387,3
R18,R,07/15/2025,12,489,424,3
R18,R,07/15/2025,13,471,401,3
R18,R,07/15/2025,14,532,428,3
R18,R,07/15/2025,15,537,403,4
R18,R,07/15/2025,16,454,440,3
R18,R,07/15/2025,17,485,799,2
R18,R,07/15/2025,18,495,791,3
R18,R,07/15/2025,19,494,769,3
R18,R,07/15/2025,20,133,129,3
R18,R,07/15/2025,21,130,111,3
R18,R,07/15/2025,22,190,149,3
R18,R,07/15/2025,23,159,163,2
R18,R,07/16/2025,0,115,167,3
R18,R,07/16/2025,1,187,124,2
R18,R,07/16/2025,2,114,93,4
R18,R,07/16/2025,3,151,126,3
R18,R,07/16/2025,4,179,155,3
R18,R,07/16/2025,5,147,137,3
R18,R,07/16/2025,6,113,91,2
R18,R,07/16/2025,7,850,482,5
R18,R,07/16/2025,8,812,519,4
R18,R,07/16/2025,9,799,466,3
R18,R,07/16/2025,10,482,435,4
R18,R,07/16/2025,11,471,423,5
R18,R,07/16/2025,12,450,389,3
R18,R,07/16/2025,13,487,392,3
R18,R,07/16/2025,14,526,370,3
R18,R,07/16/2025,15,524,413,3
R18,R,07/16/2025,16,529,414,3
R18,R,07/16/2025,17,434,801,3
R18,R,07/16/2025,18,435,824,3
R18,R,07/16/2025,19,507,789,3
R18,R,07/16/2025,20,179,149,2
R18,R,07/16/2025,21,194,138,3
R18,R,07/16/2025,22,176,165,3
R18,R,07/16/2025,23,130,100,2
R18,R,07/17/2025,0,155,163,5
R18,R,07/17/2025,1,210,102,4
R18,R,07/17/2025,2,198,160,5
R18,R,07/17/2025,3,142,90,2
R18,R,07/17/2025,4,146,97,3
R18,R,07/17/2025,5,161,140,5
R18,R,07/17/2025,6,197,109,3
R18,R,07/17/2025,7,793,493,3
R18,R,07/17/2025,8,775,484,4
R18,R,07/17/2025,9,802,516,5
R18,R,07/17/2025,10,461,376,3
R18,R,07/17/2025,11,537,416,3
R18,R,07/17/2025,12,511,408,3
R18,R,07/17/2025,13,454,366,4
R18,R,07/17/2025,14,495,365,4
R18,R,07/17/2025,15,509,425,3
R18,R,07/17/2025,16,480,421,3
R18,R,07/17/2025,17,443,764,3
R18,R,07/17/2025,18,513,812,4
R18,R,07/17/2025,19,457,814,3
R18,R,07/17/2025,20,143,152,3
R18,R,07/17/2025,21,149,117,3
R18,R,07/17/2025,22,207,148,3
R18,R,07/17/2025,23,181,118,3
R18,R,07/18/2025,0,181,137,5
R18,R,07/18/2025,1,165,110,3
R18,R,07/18/2025,2,207,166,3
R18,R,07/18/2025,3,194,159,3
R18,R,07/18/2025,4,131,124,3
R18,R,07/18/2025,5,146,167,5
R18,R,07/18/2025,6,159,98,3
R18,R,07/18/2025,7,777,509,3
R18,R,07/18/2025,8,761,507,3
R18,R,07/18/2025,9,819,464,3
R18,R,07/18/2025,10,537,406,3
R18,R,07/18/2025,11,473,434,3
R18,R,07/18/2025,12,512,436,5
R18,R,07/18/2025,13,512,361,3
R18,R,07/18/2025,14,512,380,3
R18,R,07/18/2025,15,457,369,3
R18,R,07/18/2025,16,512,405,3
R18,R,07/18/2025,17,458,772,3
R18,R,07/18/2025,18,432,832,4
R18,R,07/18/2025,19,514,779,3
R18,R,07/18/2025,20,194,111,3
R18,R,07/18/2025,21,130,123,3
R18,R,07/18/2025,22,179,165,3
R18,R,07/18/2025,23,169,136,3
R18,R,07/19/2025,0,155,89,3
R18,R,07/19/2025,1,112,97,4
R18,R,07/19/2025,2,113,97,2
R18,R,07/19/2025,3,164,111,3
R18,R,07/19/2025,4,144,103,3
R18,R,07/19/2025,5,123,137,3
R18,R,07/19/2025,6,194,146,5
R18,R,07/19/2025,7,767,452,4
R18,R,07/19/2025,8,797,480,2
R18,R,07/19/2025,9,752,464,3
R18,R,07/19/2025,10,537,373,3
R18,R,07/19/2025,11,543,415,3
R18,R,07/19/2025,12,497,363,3
R18,R,07/19/2025,13,547,367,3
R18,R,07/19/2025,14,495,363,3
R18,R,07/19/2025,15,512,412,3
R18,R,07/19/2025,16,544,385,3
R18,R,07/19/2025,17,473,796,3
R18,R,07/19/2025,18,525,776,5
R18,R,07/19/2025,19,443,782,2
R18,R,07/19/2025,20,111,161,3
R18,R,07/19/2025,21,139,137,3
R18,R,07/19/2025,22,174,107,3
R18,R,07/19/2025,23,138,104,3
R18,R,07/20/2025,0,125,161,3
R18,R,07/20/2025,1,179,93,3
R18,R,07/20/2025,2,125,141,3
R18,R,07/20/2025,3,151,96,3
R18,R,07/20/2025,4,205,119,3
R18,R,07/20/2025,5,149,150,3
R18,R,07/20/2025,6,206,159,3
R18,R,07/20/2025,7,785,473,3
R18,R,07/20/2025,8,796,462,3
R18,R,07/20/2025,9,798,498,3
R18,R,07/20/2025,10,509,398,3
R18,R,07/20/2025,11,539,410,3
R18,R,07/20/2025,12,452,370,3
R18,R,07/20/2025,13,520,394,3
R18,R,07/20/2025,14,491,361,4
R18,R,07/20/2025,15,505,379,4
R18,R,07/20/2025,16,475,386,3
R18,R,07/20/2025,17,464,836,4
R18,R,07/20/2025,18,529,813,5
R18,R,07/20/2025,19,529,770,5
R18,R,07/20/2025,20,137,141,3
R18,R,07/20/2025,21,147,142,3
R18,R,07/20/2025,22,128,135,3
R18,R,07/20/2025,23,162,99,3
R18,R,07/21/2025,0,198,155,5
R18,R,07/21/2025,1,200,138,3
R18,R,07/21/2025,2,147,119,3
R18,R,07/21/2025,3,143,113,4
R18,R,07/21/2025,4,187,167,3
R18,R,07/21/2025,5,169,88,3
R18,R,07/21/2025,6,204,165,3
R18,R,07/21/2025,7,806,454,2
R18,R,07/21/2025,8,762,513,3
R18,R,07/21/2025,9,820,514,4
R18,R,07/21/2025,10,463,371,3
R18,R,07/21/2025,11,491,363,3
R18,R,07/21/2025,12,530,387,3
R18,R,07/21/2025,13,519,433,3
R18,R,07/21/2025,14,454,386,3
R18,R,07/21/2025,15,476,380,5
R18,R,07/21/2025,16,476,373,3
R18,R,07/21/2025,17,470,836,4
R18,R,07/21/2025,18,496,828,4
R18,R,07/21/2025,19,432,779,3
R18,R,07/21/2025,20,134,139,3
R18,R,07/21/2025,21,171,130,4
R18,R,07/21/2025,22,136,146,3
R18,R,07/21/2025,23,197,109,3
R18,R,07/22/2025,0,132,98,2
R18,R,07/22/2025,1,134,129,3
R18,R,07/22/2025,2,154,103,4
R18,R,07/22/2025,3,121,159,3
R18,R,07/22/2025,4,138,113,3
R18,R,07/22/2025,5,204,92,3
R18,R,07/22/2025,6,200,107,3
R18,R,07/22/2025,7,760,441,5
R18,R,07/22/2025,8,766,441,3
R18,R,07/22/2025,9,792,466,2
R18,R,07/22/2025,10,456,383,3
R18,R,07/22/2025,11,472,371,4
R18,R,07/22/2025,12,520,404,3
R18,R,07/22/2025,13,467,414,3
R18,R,07/22/2025,14,530,371,2
R18,R,07/22/2025,15,506,392,3
R18,R,07/22/2025,16,516,386,3
R18,R,07/22/2025,17,431,802,5
R18,R,07/22/2025,18,506,765,2
R18,R,07/22/2025,19,439,820,3
R18,R,07/22/2025,20,164,105,3
R18,R,07/22/2025,21,171,107,3
R18,R,07/22/2025,22,153,164,5
R18,R,07/22/2025,23,185,135,3
R18,R,07/23/2025,0,129,139,3
R18,R,07/23/2025,1,149,115,3
R18,R,07/23/2025,2,140,144,3
R18,R,07/23/2025,3,142,151,2
R18,R,07/23/2025,4,140,99,2
R18,R,07/23/2025,5,112,116,2
R18,R,07/23/2025,6,195,161,3
R18,R,07/23/2025,7,779,515,3
R18,R,07/23/2025,8,845,471,4
R18,R,07/23/2025,9,754,501,3
R18,R,07/23/2025,10,492,379,3
R18,R,07/23/2025,11,501,425,3
R18,R,07/23/2025,12,464,379,3
R18,R,07/23/2025,13,533,424,3
R18,R,07/23/2025,14,543,394,3
R18,R,07/23/2025,15,535,376,3
R18,R,07/23/2025,16,547,360,3
R18,R,07/23/2025,17,486,823,4
R18,R,07/23/2025,18,512,815,4
R18,R,07/23/2025,19,468,778,2
R18,R,07/23/2025,20,204,98,3
R18,R,07/23/2025,21,112,98,2
R18,R,07/23/2025,22,155,103,3
R18,R,07/23/2025,23,128,166,3
R18,R,07/24/2025,0,193,163,3
R18,R,07/24/2025,1,127,96,1
R18,R,07/24/2025,2,160,105,3
R18,R,07/24/2025,3,176,161,4
R18,R,07/24/2025,4,136,154,4
R18,R,07/24/2025,5,180,128,3
R18,R,07/24/2025,6,168,167,3
R18,R,07/24/2025,7,814,470,4
R18,R,07/24/2025,8,821,442,5
R18,R,07/24/2025,9,758,476,3
R18,R,07/24/2025,10,546,422,4
R18,R,07/24/2025,11,459,381,3
R18,R,07/24/2025,12,450,399,3
R18,R,07/24/2025,13,468,395,3
R18,R,07/24/2025,14,453,411,5
R18,R,07/24/2025,15,511,414,5
R18,R,07/24/2025,16,513,370,3
R18,R,07/24/2025,17,434,822,3
R18,R,07/24/2025,18,455,798,3
R18,R,07/24/2025,19,515,772,3
R18,R,07/24/2025,20,171,150,3
R18,R,07/24/2025,21,129,146,3
R18,R,07/24/2025,22,127,159,3
R18,R,07/24/2025,23,151,115,5
R18,R,07/25/2025,0,192,150,3
R18,R,07/25/2025,1,159,145,3
R18,R,07/25/2025,2,186,149,2
R18,R,07/25/2025,3,205,160,3
R18,R,07/25/2025,4,198,150,3
R18,R,07/25/2025,5,165,116,3
R18,R,07/25/2025,6,116,154,3
R18,R,07/25/2025,7,850,446,5
R18,R,07/25/2025,8,845,460,4
R18,R,07/25/2025,9,835,461,3
R18,R,07/25/2025,10,487,412,3
R18,R,07/25/2025,11,508,421,3
R18,R,07/25/2025,12,493,361,4
R18,R,07/25/2025,13,543,391,3
R18,R,07/25/2025,14,465,372,3
R18,R,07/25/2025,15,525,394,4
R18,R,07/25/2025,16,535,399,3
R18,R,07/25/2025,17,517,789,5
R18,R,07/25/2025,18,435,840,3
R18,R,07/25/2025,19,488,812,5
R18,R,07/25/2025,20,113,89,2
R18,R,07/25/2025,21,190,112,3
R18,R,07/25/2025,22,167,137,3
R18,R,07/25/2025,23,138,121,3
R18,R,07/26/2025,0,112,90,2
R18,R,07/26/2025,1,115,93,2
R18,R,07/26/2025,2,179,96,3
R18,R,07/26/2025,3,186,102,3
R18,R,07/26/2025,4,156,114,3
R18,R,07/26/2025,5,139,131,3
R18,R,07/26/2025,6,110,91,4
R18,R,07/26/2025,7,770,516,3
R18,R,07/26/2025,8,768,440,3
R18,R,07/26/2025,9,772,450,2
R18,R,07/26/2025,10,549,375,3
R18,R,07/26/2025,11,460,366,5
R18,R,07/26/2025,12,504,401,2
R18,R,07/26/2025,13,457,376,3
R18,R,07/26/2025,14,526,360,3
R18,R,07/26/2025,15,474,367,3
R18,R,07/26/2025,16,461,385,3
R18,R,07/26/2025,17,473,791,3
R18,R,07/26/2025,18,461,764,5
R18,R,07/26/2025,19,520,798,4
R18,R,07/26/2025,20,169,106,3
R18,R,07/26/2025,21,153,90,3
R18,R,07/26/2025,22,111,163,3
R18,R,07/26/2025,23,126,166,3
R18,R,07/27/2025,0,131,123,3
R18,R,07/27/2025,1,163,141,3
R18,R,07/27/2025,2,145,156,3
R18,R,07/27/2025,3,111,167,4
R18,R,07/27/2025,4,125,126,3
R18,R,07/27/2025,5,149,117,3
R18,R,07/27/2025,6,135,167,3
R18,R,07/27/2025,7,781,492,3
R18,R,07/27/2025,8,797,458,3
R18,R,07/27/2025,9,770,505,3
R18,R,07/27/2025,10,538,395,3
R18,R,07/27/2025,11,476,362,3
R18,R,07/27/2025,12,470,366,2
R18,R,07/27/2025,13,540,427,3
R18,R,07/27/2025,14,491,384,2
R18,R,07/27/2025,15,460,419,3
R18,R,07/27/2025,16,501,412,3
R18,R,07/27/2025,17,485,802,3
R18,R,07/27/2025,18,473,819,5
R18,R,07/27/2025,19,450,827,5
R18,R,07/27/2025,20,130,117,3
R18,R,07/27/2025,21,148,98,3
R18,R,07/27/2025,22,144,159,3
R18,R,07/27/2025,23,173,115,3
R18,R,07/28/2025,0,202,97,3
R18,R,07/28/2025,1,148,130,5
R18,R,07/28/2025,2,150,127,3
R18,R,07/28/2025,3,167,132,3
R18,R,07/28/2025,4,210,140,3
R18,R,07/28/2025,5,210,162,4
R18,R,07/28/2025,6,189,131,2
R18,R,07/28/2025,7,783,501,3
R18,R,07/28/2025,8,772,492,3
R18,R,07/28/2025,9,806,448,3
R18,R,07/28/2025,10,542,364,3
R18,R,07/28/2025,11,489,438,3
R18,R,07/28/2025,12,498,427,3
R18,R,07/28/2025,13,496,399,3
R18,R,07/28/2025,14,482,417,3
R18,R,07/28/2025,15,475,411,3
R18,R,07/28/2025,16,539,383,3
R18,R,07/28/2025,17,487,815,5
R18,R,07/28/2025,18,500,825,5
R18,R,07/28/2025,19,441,798,2
R18,R,07/28/2025,20,158,93,3
R18,R,07/28/2025,21,196,137,3
R18,R,07/28/2025,22,136,141,3
R18,R,07/28/2025,23,149,88,2
R18,R,07/29/2025,0,133,140,4
R18,R,07/29/2025,1,134,156,3
R18,R,07/29/2025,2,208,125,5
R18,R,07/29/2025,3,128,166,3
R18,R,07/29/2025,4,210,139,2
R18,R,07/29/2025,5,135,94,1
R18,R,07/29/2025,6,186,154,3
R18,R,07/29/2025,7,769,458,3
R18,R,07/29/2025,8,755,511,5
R18,R,07/29/2025,9,773,488,3
R18,R,07/29/2025,10,485,434,3
R18,R,07/29/2025,11,522,418,3
R18,R,07/29/2025,12,453,387,5
R18,R,07/29/2025,13,458,405,3
R18,R,07/29/2025,14,527,423,3
R18,R,07/29/2025,15,501,434,3
R18,R,07/29/2025,16,459,378,3
R18,R,07/29/2025,17,518,763,3
R18,R,07/29/2025,18,502,768,3
R18,R,07/29/2025,19,467,799,3
R18,R,07/29/2025,20,120,111,2
R18,R,07/29/2025,21,179,168,3
R18,R,07/29/2025,22,134,138,3
R18,R,07/29/2025,23,141,132,5
R18,W,06/29/2025,0,148,168,3
R18,W,06/29/2025,1,181,158,3
R18,W,06/29/2025,2,150,124,4
R18,W,06/29/2025,3,203,106,3
R18,W,06/29/2025,4,136,113,4
R18,W,06/29/2025,5,143,135,2
R18,W,06/29/2025,6,180,151,3
R18,W,06/29/2025,7,766,442,3
R18,W,06/29/2025,8,823,481,4
R18,W,06/29/2025,9,810,482,3
R18,W,06/29/2025,10,523,425,3
R18,W,06/29/2025,11,480,369,3
R18,W,06/29/2025,12,488,416,4
R18,W,06/29/2025,13,478,362,3
R18,W,06/29/2025,14,476,395,3
R18,W,06/29/2025,15,473,362,5
R18,W,06/29/2025,16,519,409,3
R18,W,06/29/2025,17,475,801,3
R18,W,06/29/2025,18,507,770,3
R18,W,06/29/2025,19,458,824,3
R18,W,06/29/2025,20,110,131,3
R18,W,06/29/2025,21,165,135,3
R18,W,06/29/2025,22,148,112,3
R18,W,06/29/2025,23,126,134,3
R18,W,06/30/2025,0,150,138,5
R18,W,06/30/2025,1,117,104,2
R18,W,06/30/2025,2,148,112,3
R18,W,06/30/2025,3,194,128,5
R18,W,06/30/2025,4,193,135,5
R18,W,06/30/2025,5,203,119,3
R18,W,06/30/2025,6,161,129,3
R18,W,06/30/2025,7,807,475,3
R18,W,06/30/2025,8,787,499,3
R18,W,06/30/2025,9,757,475,5
R18,W,06/30/2025,10,528,399,3
R18,W,06/30/2025,11,471,396,3
R18,W,06/30/2025,12,461,417,3
R18,W,06/30/2025,13,476,367,3
R18,W,06/30/2025,14,471,410,3
R18,W,06/30/2025,15,490,414,3
R18,W,06/30/2025,16,466,402,3
R18,W,06/30/2025,17,481,807,2
R18,W,06/30/2025,18,464,817,3
R18,W,06/30/2025,19,440,825,3
R18,W,06/30/2025,20,193,142,3
R18,W,06/30/2025,21,204,162,3
R18,W,06/30/2025,22,202,157,3
R18,W,06/30/2025,23,210,121,3
R18,W,07/01/2025,0,144,145,3
R18,W,07/01/2025,1,200,91,3
R18,W,07/01/2025,2,142,96,2
R18,W,07/01/2025,3,188,133,3
R18,W,07/01/2025,4,115,132,5
R18,W,07/01/2025,5,171,116,3
R18,W,07/01/2025,6,141,95,2
R18,W,07/01/2025,7,850,495,4
R18,W,07/01/2025,8,820,453,3
R18,W,07/01/2025,9,848,460,4
R18,W,07/01/2025,10,492,436,5
R18,W,07/01/2025,11,506,417,3
R18,W,07/01/2025,12,541,393,3
R18,W,07/01/2025,13,524,418,3
R18,W,07/01/2025,14,527,429,3
R18,W,07/01/2025,15,523,399,3
R18,W,07/01/2025,16,509,368,3
R18,W,07/01/2025,17,459,792,2
R18,W,07/01/2025,18,487,787,3
R18,W,07/01/2025,19,519,803,4
R18,W,07/01/2025,20,163,122,3
R18,W,07/01/2025,21,130,157,5
R18,W,07/01/2025,22,112,150,3
R18,W,07/01/2025,23,119,96,2
R18,W,07/02/2025,0,148,135,3
R18,W,07/02/2025,1,168,114,3
R18,W,07/02/2025,2,180,168,3
R18,W,07/02/2025,3,133,108,3
R18,W,07/02/2025,4,145,113,3
R18,W,07/02/2025,5,162,103,3
R18,W,07/02/2025,6,131,140,3
R18,W,07/02/2025,7,837,517,4
R18,W,07/02/2025,8,836,443,3
R18,W,07/02/2025,9,833,481,4
R18,W,07/02/2025,10,480,421,3
R18,W,07/02/2025,11,460,366,3
R18,W,07/02/2025,12,536,399,2
R18,W,07/02/2025,13,463,437,3
R18,W,07/02/2025,14,455,436,3
R18,W,07/02/2025,15,529,391,2
R18,W,07/02/2025,16,509,368,3
R18,W,07/02/2025,17,464,796,3
R18,W,07/02/2025,18,480,827,5
R18,W,07/02/2025,19,491,808,3
R18,W,07/02/2025,20,113,91,4
R18,W,07/02/2025,21,111,127,2
R18,W,07/02/2025,22,169,120,3
R18,W,07/02/2025,23,192,140,4
R18,W,07/03/2025,0,126,141,3
R18,W,07/03/2025,1,145,131,3
R18,W,07/03/2025,2,122,95,2
R18,W,07/03/2025,3,166,160,3
R18,W,07/03/2025,4,124,139,3
R18,W,07/03/2025,5,146,100,3
R18,W,07/03/2025,6,190,141,3
R18,W,07/03/2025,7,797,459,3
R18,W,07/03/2025,8,842,510,4
R18,W,07/03/2025,9,793,482,3
R18,W,07/03/2025,10,480,386,3
R18,W,07/03/2025,11,474,413,5
R18,W,07/03/2025,12,546,360,2
R18,W,07/03/2025,13,505,406,4
R18,W,07/03/2025,14,538,419,3
